timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/08 09:42:48.321, NVIDIA L40S, 42, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:51.322, NVIDIA L40S, 41, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:54.322, NVIDIA L40S, 41, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:57.323, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:00.323, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:03.323, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:06.324, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:09.324, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:12.325, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:15.325, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:18.326, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:21.326, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:24.327, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:27.327, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:30.328, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:33.328, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:36.329, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:39.329, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
