timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/05 18:33:21.440, NVIDIA H200, 27, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:24.443, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:27.444, NVIDIA H200, 27, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:30.445, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:33.445, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:36.445, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:39.446, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:42.446, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:45.447, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:48.448, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:51.448, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:54.449, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:33:57.449, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:00.450, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:03.451, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:06.451, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:09.452, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:12.452, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:15.453, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:18.454, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:21.454, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:24.455, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:27.455, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:30.456, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:33.456, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:36.457, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:39.458, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:42.458, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:45.459, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:48.460, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:51.460, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:54.461, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:34:57.462, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:00.462, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:03.463, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:06.463, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:09.464, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:12.464, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:15.465, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:18.466, NVIDIA H200, 28, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 18:35:21.466, NVIDIA H200, 29, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/05 18:35:24.467, NVIDIA H200, 30, 0 %, 0 %, 529 MiB, 143771 MiB
