timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/08 09:42:48.423, NVIDIA L40S, 44, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:51.424, NVIDIA L40S, 43, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:54.425, NVIDIA L40S, 42, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:57.425, NVIDIA L40S, 42, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:00.425, NVIDIA L40S, 41, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:03.426, NVIDIA L40S, 41, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:06.426, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:09.426, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:12.427, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:15.427, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:18.427, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:21.428, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:24.428, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:27.428, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:30.429, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:33.429, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:36.429, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:39.430, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:42.430, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:45.430, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:48.431, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:51.431, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:54.431, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:57.432, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:00.432, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:03.433, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:06.433, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:09.433, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:12.434, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:15.434, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:18.435, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:21.435, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:24.435, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:27.435, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:30.436, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:33.436, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:36.437, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:39.437, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:42.437, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:45.438, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:48.438, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:44:51.439, NVIDIA L40S, 32, 0 %, 0 %, 3 MiB, 46068 MiB
2026/08/08 09:44:54.439, NVIDIA L40S, 35, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/08 09:44:57.439, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/08 09:45:00.440, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/08 09:45:03.440, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/08 09:45:06.441, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
