timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/07 12:26:50.882, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:26:53.885, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:26:56.885, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:26:59.886, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:02.887, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:05.887, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:08.888, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:11.888, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:14.889, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:17.889, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:20.890, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:23.891, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:26.891, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:29.892, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:32.892, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:35.893, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:38.893, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:41.894, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:44.895, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:47.895, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:50.896, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:53.896, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:56.897, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:27:59.897, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:28:02.898, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:28:05.898, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:28:08.899, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:28:11.899, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 12:28:14.900, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
