timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/11 03:03:15.194, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:18.197, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:21.197, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:24.198, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:27.198, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:30.199, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:33.199, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:36.200, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:39.200, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:42.201, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:45.201, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:48.202, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:51.202, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:54.203, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:03:57.203, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:00.203, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:03.204, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:06.204, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:09.205, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:12.205, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:15.206, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:18.206, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:21.207, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:24.207, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:27.208, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:30.208, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:33.209, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:36.209, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:39.210, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:42.210, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:45.211, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:48.211, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:51.212, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:54.212, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:04:57.213, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/11 03:05:00.213, NVIDIA H200, 20, 0 %, 0 %, 4 MiB, 143771 MiB
2026/08/11 03:05:03.213, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:06.214, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:09.214, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:12.215, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:15.215, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:18.216, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:21.216, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:24.217, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:27.217, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:30.217, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:33.218, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:36.218, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:39.219, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:42.219, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:45.220, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:48.220, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:51.221, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:54.221, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:05:57.222, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:00.222, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:03.223, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:06.223, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:09.224, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:12.224, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:15.225, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:18.225, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:21.226, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:24.226, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:27.226, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:30.227, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:33.227, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:36.228, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:39.228, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:42.229, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:45.229, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:48.229, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:51.230, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:54.230, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:06:57.231, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
2026/08/11 03:07:00.231, NVIDIA H200, 23, 0 %, 0 %, 529 MiB, 143771 MiB
