timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/07 18:55:14.278, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:17.282, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:20.282, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:23.283, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:26.283, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:29.284, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:32.284, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:35.284, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:38.285, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:41.285, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:44.286, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:47.286, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:50.287, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:53.287, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:56.287, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:55:59.288, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:02.288, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:05.289, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:08.289, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:11.290, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:14.290, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:17.291, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:20.291, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:23.292, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:26.292, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 18:56:29.293, NVIDIA H200, 29, 0 %, 0 %, 0 MiB, 143771 MiB
