timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/12 10:33:20.687, NVIDIA L40S, 44, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:23.689, NVIDIA L40S, 43, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:26.689, NVIDIA L40S, 42, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:29.690, NVIDIA L40S, 42, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:32.690, NVIDIA L40S, 41, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:35.691, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:38.691, NVIDIA L40S, 40, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:41.692, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:44.692, NVIDIA L40S, 39, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:47.692, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:50.693, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:53.693, NVIDIA L40S, 38, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:56.694, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:33:59.694, NVIDIA L40S, 37, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:02.694, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:05.695, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:08.695, NVIDIA L40S, 36, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:11.696, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:14.696, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:17.697, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:20.697, NVIDIA L40S, 35, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:23.697, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:26.698, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:29.698, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:32.698, NVIDIA L40S, 34, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:35.699, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:38.699, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:41.700, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:44.700, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:47.701, NVIDIA L40S, 33, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:50.701, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:53.702, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:56.702, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:34:59.702, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:02.703, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:05.703, NVIDIA L40S, 32, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:08.704, NVIDIA L40S, 31, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:11.704, NVIDIA L40S, 31, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:14.705, NVIDIA L40S, 31, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:17.705, NVIDIA L40S, 31, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/12 10:35:20.706, NVIDIA L40S, 32, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:23.706, NVIDIA L40S, 34, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:26.706, NVIDIA L40S, 35, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:29.707, NVIDIA L40S, 35, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:32.707, NVIDIA L40S, 35, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:35.708, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:38.708, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:41.709, NVIDIA L40S, 36, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:44.709, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:47.710, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:50.710, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:53.711, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:56.711, NVIDIA L40S, 37, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:35:59.711, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:02.712, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:05.712, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:08.713, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:11.713, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:14.714, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:17.714, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:20.714, NVIDIA L40S, 38, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:23.715, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:26.715, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:29.716, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:32.716, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:35.717, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:38.717, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:41.717, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:44.718, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:47.718, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:50.719, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:53.719, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:56.720, NVIDIA L40S, 39, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:36:59.720, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:02.721, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:05.721, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:08.721, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:11.722, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:14.722, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:17.723, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:20.723, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:23.724, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:26.724, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:29.725, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:32.725, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:35.725, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:38.726, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:41.726, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:44.727, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:47.727, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:50.727, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:53.728, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:56.728, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:37:59.729, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:02.729, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:05.729, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:08.730, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:11.730, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:14.731, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:17.731, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:20.732, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:23.732, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:26.733, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:29.733, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:32.733, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:35.734, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:38.734, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:41.734, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:44.735, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:47.735, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:50.736, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:53.736, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:56.737, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:38:59.737, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:02.738, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:05.738, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:08.739, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:11.740, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:14.740, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:17.741, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:20.741, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:23.742, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:26.742, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:29.743, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:32.743, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:35.744, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:38.745, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:41.745, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:44.746, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:47.746, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:50.747, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:53.747, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:56.748, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:39:59.748, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:02.749, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:05.750, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:08.750, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:11.750, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:14.751, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:17.751, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:20.752, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:23.752, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:26.752, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:29.753, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:32.753, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:35.753, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:38.754, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:41.754, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:44.755, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:47.755, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:50.756, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:53.756, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:56.757, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:40:59.757, NVIDIA L40S, 40, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:02.757, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:05.758, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:08.758, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:11.759, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:14.759, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:17.760, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:20.760, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:23.760, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:26.761, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:29.761, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:32.762, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:35.762, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:38.762, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:41.763, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:44.763, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:47.764, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:50.764, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:53.764, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:56.765, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:41:59.765, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:02.766, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:05.766, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:08.767, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:11.767, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:14.767, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:17.768, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:20.768, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:23.769, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:26.769, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:29.769, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:32.770, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
2026/08/12 10:42:35.770, NVIDIA L40S, 41, 0 %, 0 %, 437 MiB, 46068 MiB
