timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/08 09:41:46.468, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:41:49.469, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:41:52.470, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:41:55.470, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:41:58.470, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:01.471, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:04.471, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:07.471, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:10.471, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:13.472, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:16.473, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:19.473, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:22.473, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:25.473, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:28.474, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:31.474, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:34.474, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:37.475, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:40.475, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:43.476, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:46.476, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:49.477, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:52.477, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:55.477, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:42:58.478, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:01.478, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:04.479, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:07.479, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:10.479, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:13.480, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:16.481, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:19.481, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
2026/08/08 09:43:22.482, NVIDIA L40S, 27, 0 %, 0 %, 0 MiB, 46068 MiB
