timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/05 22:13:19.077, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:22.082, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:25.083, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:28.083, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:31.084, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:34.085, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:37.085, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:40.086, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:43.086, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:46.087, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:49.088, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:52.088, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:55.089, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:13:58.090, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:01.090, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:04.091, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:07.092, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:10.094, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:13.095, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:16.095, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:19.096, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:22.097, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:25.097, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:28.098, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:31.099, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:34.099, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:37.100, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:40.100, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:43.101, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:46.102, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:49.102, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:52.103, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:55.103, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:14:58.104, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:01.104, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:04.105, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:07.105, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:10.106, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:13.106, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:16.107, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:19.107, NVIDIA H200, 21, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:22.108, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:25.109, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:28.109, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:31.109, NVIDIA H200, 20, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/05 22:15:34.110, NVIDIA H200, 20, 0 %, 0 %, 4 MiB, 143771 MiB
2026/08/05 22:15:37.110, NVIDIA H200, 22, 0 %, 0 %, 529 MiB, 143771 MiB
