timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/10 22:23:04.605, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:07.611, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:10.611, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:13.611, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:16.612, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:19.612, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:22.612, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:25.613, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:28.613, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:31.614, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:34.614, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:37.615, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:40.615, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:43.616, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:46.617, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:49.617, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:52.618, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:55.618, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:23:58.619, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:01.619, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:04.619, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:07.620, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:10.620, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:13.620, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:16.621, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:19.622, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/10 22:24:22.622, NVIDIA H200, 31, 0 %, 0 %, 0 MiB, 143771 MiB
