timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/08/07 19:32:16.533, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:19.536, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:22.537, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:25.537, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:28.537, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:31.538, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:34.538, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:37.538, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:40.539, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:43.539, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:46.540, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:49.540, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:52.540, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:55.541, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:32:58.541, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:01.541, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:04.542, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:07.542, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:10.542, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:13.543, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:16.543, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:19.544, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:22.544, NVIDIA H200, 23, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:25.545, NVIDIA H200, 22, 0 %, 0 %, 0 MiB, 143771 MiB
2026/08/07 19:33:28.545, NVIDIA H200, 22, 0 %, 0 %, 0 MiB, 143771 MiB
